date,price
2024-01-02,3.9836740493774414
2024-01-03,4.067442893981934
2024-01-04,4.048828125
2024-01-05,4.039520740509033
2024-01-08,3.9836740493774414
2024-01-09,3.9836740493774414
2024-01-10,3.9836740493774414
2024-01-11,3.909213066101074
2024-01-12,3.937135934829712
2024-01-15,3.937135934829712
2024-01-16,3.927828073501587
2024-01-17,3.8905978202819824
2024-01-18,3.8626749515533447
2024-01-19,3.7882137298583984
2024-01-22,3.6858294010162354
2024-01-23,3.7789056301116943
2024-01-24,3.8719820976257324
2024-01-25,3.9836740493774414
2024-01-26,4.039520740509033
2024-01-29,4.086058616638184
2024-01-30,4.076750755310059
2024-01-31,4.160519599914551
2024-02-01,4.09536600112915
2024-02-02,4.160519599914551
2024-02-05,4.160519599914551
2024-02-06,4.160519599914551
2024-02-07,4.1139817237854
2024-02-08,4.1139817237854
2024-02-19,4.328057289123535
2024-02-20,4.337364673614502
2024-02-21,4.300134181976318
2024-02-22,4.421133995056152
2024-02-23,4.467672824859619
2024-02-26,4.31874942779541
2024-02-27,4.328057289123535
2024-02-28,4.3932108879089355
2024-02-29,4.355980396270752
2024-03-01,4.309442043304443
2024-03-04,4.449057102203369
2024-03-05,4.570055961608887
2024-03-06,4.6165947914123535
2024-03-07,4.663132667541504
2024-03-08,4.7189788818359375
2024-03-11,4.728286266326904
2024-03-12,4.4955949783325195
2024-03-13,4.6165947914123535
2024-03-14,4.625901699066162
2024-03-15,4.728286266326904
2024-03-18,4.78413200378418
2024-03-19,4.672440528869629
2024-03-20,4.681748390197754
2024-03-21,4.625901699066162
2024-03-22,4.663132667541504
2024-03-25,4.653825283050537
2024-03-26,4.691055774688721
2024-03-27,4.644516944885254
2024-03-28,4.663132667541504
2024-03-29,4.7003631591796875
2024-04-01,4.6072869300842285
2024-04-02,4.644516944885254
2024-04-03,4.635209560394287
2024-04-08,4.839978218078613
2024-04-09,4.821362495422363
2024-04-10,4.8306708335876465
2024-04-11,4.9237470626831055
2024-04-12,4.9237470626831055
2024-04-15,4.970284938812256
2024-04-16,4.80274772644043
2024-04-17,4.858592987060547
2024-04-18,4.663132667541504
2024-04-19,4.635209560394287
2024-04-22,4.672440528869629
2024-04-23,4.579363822937012
2024-04-24,4.7096710205078125
2024-04-25,4.635209560394287
2024-04-26,4.635209560394287
2024-04-29,4.635209560394287
2024-04-30,4.774825096130371
2024-05-06,4.895823955535889
2024-05-07,4.8306708335876465
2024-05-08,4.821362495422363
2024-05-09,4.793439865112305
2024-05-10,4.942362308502197
2024-05-13,5.007515907287598
2024-05-14,5.0168232917785645
2024-05-15,4.933054447174072
2024-05-16,4.8306708335876465
2024-05-17,4.812055587768555
2024-05-20,4.867900848388672
2024-05-21,4.839978218078613
2024-05-22,4.821362495422363
2024-05-23,4.765517234802246
2024-05-24,4.988900661468506
2024-05-27,5.063361644744873
2024-05-28,5.07266902923584
2024-05-29,5.063361644744873
2024-05-30,4.979592323303223
2024-05-31,4.998208522796631
2024-06-03,5.081976890563965
2024-06-04,5.184361457824707
2024-06-05,5.314667701721191
2024-06-06,5.463590145111084
2024-06-07,5.547358989715576
2024-06-11,5.44497537612915
2024-06-12,5.547358989715576
2024-06-13,5.556666374206543
2024-06-14,5.426360130310059
2024-06-17,5.361206531524658
2024-06-18,5.379822254180908
2024-06-19,5.361206531524658
2024-06-20,5.426360130310059
2024-06-21,5.44497537612915
2024-06-24,5.435667991638184
2024-06-25,5.472898483276367
2024-06-26,5.417052745819092
2024-06-27,5.426360130310059
2024-06-28,5.575282096862793
2024-07-01,5.612513065338135
2024-07-02,5.631128311157227
2024-07-03,5.649744033813477
2024-07-04,5.593897819519043
2024-07-05,5.65981912612915
2024-07-08,5.697488307952881
2024-07-09,5.706905364990234
2024-07-10,5.452637195587158
2024-07-11,5.6221489906311035
2024-07-12,5.509141445159912
2024-07-15,5.565645217895508
2024-07-16,5.584480285644531
2024-07-17,5.3678812980651855
2024-07-18,5.452637195587158
2024-07-19,5.46205472946167
2024-07-22,5.3678812980651855
2024-07-23,5.3678812980651855
2024-07-24,5.46205472946167
2024-07-25,5.386716365814209
2024-07-26,5.339629650115967
2024-07-29,5.452637195587158
2024-07-30,5.34904670715332
2024-07-31,5.236038684844971
2024-08-01,5.2172040939331055
2024-08-02,5.236038684844971
2024-08-05,5.132447719573975
2024-08-06,5.170117378234863
2024-08-07,5.19836950302124
2024-08-08,5.170117378234863
2024-08-09,5.16070032119751
2024-08-12,5.19836950302124
2024-08-13,5.1889519691467285
2024-08-14,5.283125400543213
2024-08-15,5.273707866668701
2024-08-16,5.2172040939331055
2024-08-19,5.207787036895752
2024-08-20,5.151282787322998
2024-08-21,5.151282787322998
2024-08-22,5.170117378234863
2024-08-23,5.094779014587402
2024-08-26,5.104196071624756
2024-08-27,5.113613128662109
2024-08-28,5.1889519691467285
2024-08-29,5.075943946838379
2024-08-30,5.03827428817749
2024-09-02,5.123030662536621
2024-09-03,5.03827428817749
2024-09-04,5.000605583190918
2024-09-05,4.944101333618164
2024-09-06,4.897014617919922
2024-09-09,4.765172004699707
2024-09-10,4.727502822875977
2024-09-11,4.548573017120361
2024-09-12,4.557990550994873
2024-09-13,4.567408084869385
2024-09-18,4.58624267578125
2024-09-19,4.567408084869385
2024-09-20,4.605076789855957
2024-09-23,4.699250221252441
2024-09-24,4.802840709686279
2024-09-25,4.812259197235107
2024-09-26,4.755754470825195
2024-09-27,4.812259197235107
2024-09-30,5.151282787322998
2024-10-08,5.085361480712891
2024-10-09,4.840510368347168
2024-10-10,4.962935924530029
2024-10-11,4.878179550170898
2024-10-14,4.934683799743652
2024-10-15,4.812259197235107
2024-10-16,4.821676254272461
2024-10-17,4.774589538574219
2024-10-18,4.812259197235107
