date,price
2024-08-26,6.745967388153076
2024-08-27,6.707419395446777
2024-08-28,6.784515857696533
2024-08-29,6.688145160675049
2024-08-30,6.688145160675049
2024-09-02,6.688145160675049
2024-09-03,6.591773986816406
2024-09-04,6.51467752456665
2024-09-05,6.51467752456665
2024-09-06,6.427943229675293
2024-09-09,6.360483646392822
2024-09-10,6.350846767425537
2024-09-11,6.148467540740967
2024-09-12,6.167741775512695
2024-09-13,6.187016010284424
2024-09-18,6.206290245056152
2024-09-19,6.302660942077637
2024-09-20,6.225564479827881
2024-09-23,6.408669471740723
2024-09-24,6.62068510055542
2024-09-25,6.630322456359863
2024-09-26,6.774878978729248
2024-09-27,6.97725772857666
2024-09-30,7.430201530456543
2024-10-08,7.651854515075684
2024-10-09,7.1796369552612305
2024-10-10,7.295282363891602
2024-10-11,7.044717311859131
2024-10-14,6.996532440185547
2024-10-15,6.82306432723999
2024-10-16,6.813427448272705
2024-10-17,6.66887092590332
2024-10-18,6.794153213500977
2024-10-21,6.7556047439575195
2024-10-22,7.054354667663574
2024-10-23,7.044717311859131
2024-10-24,7.092903137207031
2024-10-25,7.015806674957275
2024-10-28,7.208548069000244
2024-10-29,7.006169319152832
2024-10-30,6.851975917816162
2024-10-31,6.996532440185547
2024-11-01,6.938709259033203
2024-11-04,6.9483466148376465
2024-11-05,7.006169319152832
2024-11-06,6.97725772857666
2024-11-07,7.083265781402588
2024-11-08,7.054354667663574
2024-11-11,7.083265781402588
2024-11-12,7.015806674957275
2024-11-13,7.044717311859131
2024-11-14,6.9483466148376465
2024-11-15,6.861612796783447
2024-11-18,6.957983493804932
2024-11-19,6.851975917816162
2024-11-20,6.9097981452941895
2024-11-21,6.938709259033203
2024-11-22,6.736330032348633
2024-11-25,6.66887092590332
2024-11-26,6.630322456359863
2024-11-27,6.707419395446777
2024-11-28,6.649596691131592
2024-11-29,6.7170562744140625
2024-12-02,6.803790092468262
2024-12-03,6.842338562011719
2024-12-04,6.832701683044434
2024-12-05,6.803790092468262
2024-12-06,6.871250152587891
2024-12-09,6.929072380065918
2024-12-10,6.851975917816162
2024-12-11,6.871250152587891
2024-12-12,6.890523910522461
2024-12-13,6.745967388153076
2024-12-16,6.880886554718018
2024-12-17,6.794153213500977
2024-12-18,6.890523910522461
2024-12-19,6.774878978729248
2024-12-20,6.639959335327148
2024-12-23,6.7170562744140625
2024-12-24,6.7556047439575195
2024-12-25,6.707419395446777
2024-12-26,6.543588638305664
2024-12-27,6.62068510055542
2024-12-30,6.591773986816406
2024-12-31,6.5243144035339355
2025-01-02,6.321935176849365
2025-01-03,6.341209411621094
2025-01-06,6.321935176849365
2025-01-07,6.293024063110352
2025-01-08,6.293024063110352
2025-01-09,6.1773786544799805
2025-01-10,6.003911018371582
2025-01-13,6.042459487915039
2025-01-14,6.1773786544799805
2025-01-15,6.206290245056152
2025-01-16,6.1773786544799805
2025-01-17,6.1773786544799805
2025-01-20,6.109919548034668
2025-01-21,6.109919548034668
2025-01-22,6.071371078491211
2025-01-23,6.032822608947754
2025-01-24,6.052096843719482
2025-01-27,6.206290245056152
2025-02-05,6.302660942077637
2025-02-06,6.244838714599609
2025-02-07,6.2544755935668945
2025-02-10,6.206290245056152
2025-02-11,6.158104419708252
2025-02-12,6.158104419708252
2025-02-13,6.196652889251709
2025-02-14,6.167741775512695
2025-02-17,6.302660942077637
2025-02-18,6.360483646392822
2025-02-19,6.293024063110352
2025-02-20,6.399032115936279
2025-02-21,6.370121002197266
2025-02-24,6.360483646392822
2025-02-25,6.321935176849365
2025-02-26,6.418306350708008
2025-02-27,6.437580108642578
2025-02-28,6.476128578186035
2025-03-03,6.505040168762207
2025-03-04,6.476128578186035
2025-03-05,6.5243144035339355
2025-03-06,6.399032115936279
2025-03-07,6.418306350708008
2025-03-10,6.379757881164551
2025-03-11,6.427943229675293
2025-03-12,6.476128578186035
2025-03-13,6.572500228881836
2025-03-14,6.533951759338379
2025-03-17,6.562862873077393
2025-03-18,6.495402812957764
2025-03-19,6.582136631011963
2025-03-20,6.6785078048706055
2025-03-21,6.6785078048706055
2025-03-24,6.66887092590332
2025-03-25,6.784515857696533
2025-03-26,6.688145160675049
2025-03-27,6.601410865783691
2025-03-28,6.543588638305664
2025-03-31,6.66887092590332
2025-04-01,6.784515857696533
2025-04-02,6.765241622924805
2025-04-03,6.842338562011719
2025-04-07,6.543588638305664
2025-04-08,6.745967388153076
2025-04-09,6.82306432723999
2025-04-10,6.745967388153076
2025-04-11,6.649596691131592
2025-04-14,6.688145160675049
2025-04-15,6.765241622924805
2025-04-16,6.851975917816162
2025-04-17,6.929072380065918
2025-04-18,6.851975917816162
2025-04-21,6.9097981452941895
2025-04-22,6.803790092468262
2025-04-23,6.82306432723999
2025-04-24,6.919435024261475
2025-04-25,6.919435024261475
2025-04-28,6.996532440185547
2025-04-29,6.938709259033203
2025-04-30,6.900160789489746
2025-05-06,7.092903137207031
2025-05-07,7.044717311859131
2025-05-08,7.054354667663574
2025-05-09,7.1796369552612305
2025-05-12,7.160362720489502
2025-05-13,7.170000076293945
2025-05-14,7.141088485717773
2025-05-15,7.227822303771973
2025-05-16,7.208548069000244
2025-05-19,7.198910713195801
2025-05-20,7.247096538543701
2025-05-21,7.218184947967529
2025-05-22,7.131451606750488
2025-05-23,7.121814250946045
2025-05-26,7.1796369552612305
2025-05-27,7.160362720489502
2025-05-28,6.967620849609375
2025-05-29,6.957983493804932
2025-05-30,6.967620849609375
2025-06-03,7.006169319152832
2025-06-04,6.938709259033203
2025-06-05,6.938709259033203
2025-06-06,7.015806674957275
2025-06-09,6.996532440185547
2025-06-10,7.035080432891846
2025-06-11,7.006169319152832
2025-06-12,6.957983493804932
2025-06-13,7.035080432891846
2025-06-16,7.054354667663574
2025-06-17,7.1796369552612305
2025-06-18,7.1796369552612305
2025-06-19,7.121814250946045
2025-06-20,7.11217737197876
2025-06-23,6.938709259033203
2025-06-24,6.929072380065918
2025-06-25,7.063991546630859
2025-06-26,7.006169319152832
2025-06-27,6.784515857696533
2025-06-30,6.880886554718018
2025-07-01,6.9097981452941895
2025-07-02,7.11217737197876
2025-07-03,7.11217737197876
2025-07-04,7.131451606750488
2025-07-07,7.2567338943481445
2025-07-08,7.247096538543701
2025-07-09,7.170000076293945
2025-07-10,7.110000133514404
2025-07-11,7.019999980926514
2025-07-14,7.139999866485596
2025-07-15,7.059999942779541
2025-07-16,7.03000020980835
2025-07-17,6.940000057220459
2025-07-18,7.03000020980835
2025-07-21,7.309999942779541
2025-07-22,7.309999942779541
2025-07-23,7.190000057220459
2025-07-24,7.099999904632568
2025-07-25,7.03000020980835
2025-07-28,7.059999942779541
2025-07-29,7.03000020980835
2025-07-30,7.619999885559082
2025-07-31,7.329999923706055
2025-08-01,7.289999961853027
2025-08-04,7.380000114440918
2025-08-05,7.550000190734863
2025-08-06,7.579999923706055
2025-08-07,7.510000228881836
2025-08-08,7.599999904632568
2025-08-11,7.400000095367432
2025-08-12,7.380000114440918
2025-08-13,7.329999923706055
2025-08-14,7.239999771118164
2025-08-15,7.25
2025-08-18,7.260000228881836
2025-08-19,7.269999980926514
2025-08-20,7.300000190734863
2025-08-21,7.389999866485596
2025-08-22,7.320000171661377
2025-08-25,7.449999809265137
2025-08-26,7.420000076293945
2025-08-27,7.340000152587891
2025-08-28,7.329999923706055
2025-08-29,7.380000114440918
2025-09-01,7.480000019073486
2025-09-02,7.550000190734863
2025-09-03,7.510000228881836
2025-09-04,7.440000057220459
2025-09-05,7.550000190734863
2025-09-08,7.739999771118164
2025-09-09,7.760000228881836
2025-09-10,7.730000019073486
2025-09-11,7.679999828338623
2025-09-12,7.760000228881836
2025-09-15,7.650000095367432
2025-09-16,7.550000190734863
2025-09-17,7.53000020980835
2025-09-18,7.380000114440918
2025-09-19,7.369999885559082
2025-09-22,7.230000019073486
2025-09-23,7.239999771118164
2025-09-24,7.260000228881836
2025-09-25,7.150000095367432
2025-09-26,7.130000114440918
2025-09-29,7.119999885559082
2025-09-30,7.059999942779541
2025-10-09,7.28000020980835
2025-10-10,7.300000190734863
2025-10-13,7.289999961853027
2025-10-14,7.340000152587891
2025-10-15,7.420000076293945
2025-10-16,7.480000019073486
2025-10-17,7.480000019073486
2025-10-20,7.489999771118164
2025-10-21,7.489999771118164
2025-10-22,7.570000171661377
2025-10-23,7.739999771118164
2025-10-24,7.550000190734863
2025-10-27,7.75
2025-10-28,7.730000019073486
2025-10-29,8.260000228881836
2025-10-30,8.380000114440918
2025-10-31,8.130000114440918
2025-11-03,8.170000076293945
2025-11-04,8.130000114440918
2025-11-05,8.15999984741211
2025-11-06,8.270000457763672
2025-11-07,8.25
2025-11-10,8.270000457763672
2025-11-11,8.1899995803833
2025-11-12,8.149999618530273
2025-11-13,8.069999694824219
2025-11-14,7.920000076293945
2025-11-17,7.869999885559082
2025-11-18,7.820000171661377
2025-11-19,7.900000095367432
2025-11-20,7.860000133514404
2025-11-21,7.71999979019165
2025-11-24,7.650000095367432
2025-11-25,7.710000038146973
2025-11-26,7.800000190734863
2025-11-27,7.920000076293945
2025-11-28,7.78000020980835
2025-12-01,7.909999847412109
2025-12-02,7.889999866485596
2025-12-03,7.989999771118164
2025-12-04,7.929999828338623
2025-12-05,7.889999866485596
2025-12-08,7.800000190734863
2025-12-09,7.789999961853027
2025-12-10,7.820000171661377
2025-12-11,7.820000171661377
2025-12-12,7.849999904632568
2025-12-15,7.889999866485596
2025-12-16,7.75
2025-12-17,7.809999942779541
2025-12-18,7.869999885559082
2025-12-19,7.820000171661377
2025-12-22,7.840000152587891
2025-12-23,7.929999828338623
2025-12-24,7.980000019073486
2025-12-25,7.989999771118164
2025-12-26,8.09000015258789
2025-12-29,7.679999828338623
2025-12-30,7.389999866485596
2025-12-31,7.460000038146973
